"date","state","mask"
2022-03-31,"ME",0.1902
2022-04-01,"ME",0.1896
2022-04-02,"ME",0.1898
2022-04-03,"ME",0.1902
2022-04-04,"ME",0.1902
2022-04-05,"ME",0.1889
2022-04-06,"ME",0.1879
2022-04-07,"ME",0.1878
2022-04-08,"ME",0.1854
2022-04-09,"ME",0.1833
2022-04-10,"ME",0.1814
2022-04-11,"ME",0.1786
2022-04-12,"ME",0.1763
2022-04-13,"ME",0.1734
2022-04-14,"ME",0.1698
2022-04-15,"ME",0.1661
2022-04-16,"ME",0.1631
2022-04-17,"ME",0.1599
2022-04-18,"ME",0.1573
2022-04-19,"ME",0.1566
2022-04-20,"ME",0.1566
2022-04-21,"ME",0.1568
2022-04-22,"ME",0.1576
2022-04-23,"ME",0.1577
2022-04-24,"ME",0.158
2022-04-25,"ME",0.1588
2022-04-26,"ME",0.1612
2022-04-27,"ME",0.1634
2022-04-28,"ME",0.166
2022-04-29,"ME",0.168
2022-04-30,"ME",0.17
2022-05-01,"ME",0.1711
2022-05-02,"ME",0.1723
2022-05-03,"ME",0.1731
2022-05-04,"ME",0.1751
2022-05-05,"ME",0.177
2022-05-06,"ME",0.18
2022-05-07,"ME",0.1809
2022-05-08,"ME",0.1827
2022-05-09,"ME",0.1845
2022-05-10,"ME",0.1863
2022-05-11,"ME",0.1878
2022-05-12,"ME",0.1897
2022-05-13,"ME",0.1902
2022-05-14,"ME",0.1911
2022-05-15,"ME",0.1912
2022-05-16,"ME",0.1915
2022-05-17,"ME",0.19
2022-05-18,"ME",0.1895
2022-05-19,"ME",0.1877
2022-05-20,"ME",0.185
2022-05-21,"ME",0.1825
2022-05-22,"ME",0.1796
2022-05-23,"ME",0.1771
2022-05-24,"ME",0.1754
2022-05-25,"ME",0.173
2022-05-26,"ME",0.1713
2022-05-27,"ME",0.17
2022-05-28,"ME",0.1693
2022-05-29,"ME",0.1684
2022-05-30,"ME",0.1679
2022-05-31,"ME",0.168
2022-06-01,"ME",0.1678
2022-06-02,"ME",0.1672
2022-06-03,"ME",0.1662
2022-06-04,"ME",0.1652
2022-06-05,"ME",0.1653
2022-06-06,"ME",0.1642
2022-06-07,"ME",0.1626
2022-06-08,"ME",0.1609
2022-06-09,"ME",0.1592
2022-06-10,"ME",0.1574
2022-06-11,"ME",0.1548
2022-06-12,"ME",0.1529
2022-06-13,"ME",0.1501
2022-06-14,"ME",0.148
2022-06-15,"ME",0.1456
2022-06-16,"ME",0.142
2022-06-17,"ME",0.1392
2022-06-18,"ME",0.1358
2022-06-19,"ME",0.1323
2022-06-20,"ME",0.1304
2022-06-21,"ME",0.1286
2022-06-22,"ME",0.1272
2022-06-23,"ME",0.1251
2022-06-24,"ME",0.1236
2022-06-25,"ME",0.122
2022-06-26,"ME",0.1205
2022-06-27,"ME",0.1189
2022-06-28,"ME",0.1174
2022-06-29,"ME",0.1158
2022-06-30,"ME",0.1143
2022-07-01,"ME",0.1127
2022-07-02,"ME",0.1112
2022-07-03,"ME",0.1097
2022-07-04,"ME",0.1081
2022-07-05,"ME",0.1066
2022-07-06,"ME",0.105
2022-07-07,"ME",0.1035
2022-07-08,"ME",0.1019
2022-07-09,"ME",0.1004
2022-07-10,"ME",0.0989
2022-07-11,"ME",0.0973
2022-07-12,"ME",0.0958
2022-07-13,"ME",0.0942
2022-07-14,"ME",0.0927
2022-07-15,"ME",0.0911
2022-07-16,"ME",0.0896
2022-07-17,"ME",0.088
2022-07-18,"ME",0.0865
2022-07-19,"ME",0.085
2022-07-20,"ME",0.0834
2022-07-21,"ME",0.0819
2022-07-22,"ME",0.0803
2022-07-23,"ME",0.0788
2022-07-24,"ME",0.0772
2022-07-25,"ME",0.0757
2022-07-26,"ME",0.0741
2022-07-27,"ME",0.0726
2022-07-28,"ME",0.0711
2022-07-29,"ME",0.0695
2022-07-30,"ME",0.068
2022-07-31,"ME",0.0664
2022-08-01,"ME",0.0649
2022-08-02,"ME",0.0633
2022-08-03,"ME",0.0618
2022-08-04,"ME",0.0602
2022-08-05,"ME",0.0587
2022-08-06,"ME",0.0572
2022-08-07,"ME",0.0556
2022-08-08,"ME",0.0541
2022-08-09,"ME",0.0541
2022-08-10,"ME",0.0541
2022-08-11,"ME",0.0541
2022-08-12,"ME",0.0541
2022-08-13,"ME",0.0541
2022-08-14,"ME",0.0541
2022-08-15,"ME",0.0541
2022-08-16,"ME",0.0541
2022-08-17,"ME",0.0541
2022-08-18,"ME",0.0541
2022-08-19,"ME",0.0541
2022-08-20,"ME",0.0541
2022-08-21,"ME",0.0541
2022-08-22,"ME",0.0541
2022-08-23,"ME",0.0541
2022-08-24,"ME",0.0541
2022-08-25,"ME",0.0541
2022-08-26,"ME",0.0541
2022-08-27,"ME",0.0541
2022-08-28,"ME",0.0541
2022-08-29,"ME",0.0541
2022-08-30,"ME",0.0541
2022-08-31,"ME",0.0541
2022-09-01,"ME",0.0541
2022-09-02,"ME",0.0541
2022-09-03,"ME",0.0541
2022-09-04,"ME",0.0541
2022-09-05,"ME",0.0541
2022-09-06,"ME",0.0541
2022-09-07,"ME",0.0541
2022-09-08,"ME",0.0541
2022-09-09,"ME",0.0541
2022-09-10,"ME",0.0541
2022-09-11,"ME",0.0541
2022-09-12,"ME",0.0541
2022-09-13,"ME",0.0541
2022-09-14,"ME",0.0541
2022-09-15,"ME",0.0541
2022-09-16,"ME",0.0541
2022-09-17,"ME",0.0541
2022-09-18,"ME",0.0541
2022-09-19,"ME",0.0541
2022-09-20,"ME",0.0541
2022-09-21,"ME",0.0541
2022-09-22,"ME",0.0541
2022-09-23,"ME",0.0541
2022-09-24,"ME",0.0541
2022-09-25,"ME",0.0541
2022-09-26,"ME",0.0541
2022-09-27,"ME",0.0541
2022-09-28,"ME",0.0541
2022-09-29,"ME",0.0541
2022-09-30,"ME",0.0541
2022-10-01,"ME",0.0541
2022-10-02,"ME",0.0541
2022-10-03,"ME",0.0541
2022-10-04,"ME",0.0541
2022-10-05,"ME",0.0541
2022-10-06,"ME",0.0541
2022-10-07,"ME",0.0541
2022-10-08,"ME",0.0541
2022-10-09,"ME",0.0541
2022-10-10,"ME",0.0541
2022-10-11,"ME",0.0541
2022-10-12,"ME",0.0541
2022-10-13,"ME",0.0541
2022-10-14,"ME",0.0541
2022-10-15,"ME",0.0541
2022-10-16,"ME",0.0541
2022-10-17,"ME",0.0541
2022-10-18,"ME",0.0541
2022-10-19,"ME",0.0541
2022-10-20,"ME",0.0541
2022-10-21,"ME",0.0541
2022-10-22,"ME",0.0541
2022-10-23,"ME",0.0541
2022-10-24,"ME",0.0541
2022-10-25,"ME",0.0541
2022-10-26,"ME",0.0541
2022-10-27,"ME",0.0541
2022-10-28,"ME",0.0541
2022-10-29,"ME",0.0541
2022-10-30,"ME",0.0541
2022-10-31,"ME",0.0541
2022-11-01,"ME",0.0541
2022-11-02,"ME",0.0541
2022-11-03,"ME",0.0541
2022-11-04,"ME",0.0541
2022-11-05,"ME",0.0541
2022-11-06,"ME",0.0541
2022-11-07,"ME",0.0541
2022-11-08,"ME",0.0541
2022-11-09,"ME",0.0541
2022-11-10,"ME",0.0541
2022-11-11,"ME",0.0541
2022-11-12,"ME",0.0541
2022-11-13,"ME",0.0541
2022-11-14,"ME",0.0541
2022-11-15,"ME",0.0541
2022-11-16,"ME",0.0541
2022-11-17,"ME",0.0541
2022-11-18,"ME",0.0541
2022-11-19,"ME",0.0541
2022-11-20,"ME",0.0541
2022-11-21,"ME",0.0541
2022-11-22,"ME",0.0541
2022-11-23,"ME",0.0541
2022-11-24,"ME",0.0541
2022-11-25,"ME",0.0541
2022-11-26,"ME",0.0541
2022-11-27,"ME",0.0541
2022-11-28,"ME",0.0541
2022-11-29,"ME",0.0541
2022-11-30,"ME",0.0541
2022-12-01,"ME",0.0541
2022-12-02,"ME",0.0541
2022-12-03,"ME",0.0541
2022-12-04,"ME",0.0541
2022-12-05,"ME",0.0541
2022-12-06,"ME",0.0541
2022-12-07,"ME",0.0541
2022-12-08,"ME",0.0541
2022-12-09,"ME",0.0541
2022-12-10,"ME",0.0541
2022-12-11,"ME",0.0541
2022-12-12,"ME",0.0541
2022-12-13,"ME",0.0541
2022-12-14,"ME",0.0541
2022-12-15,"ME",0.0541
2022-12-16,"ME",0.0541
2022-12-17,"ME",0.0541
2022-12-18,"ME",0.0541
2022-12-19,"ME",0.0541
2022-12-20,"ME",0.0541
2022-12-21,"ME",0.0541
2022-12-22,"ME",0.0541
2022-12-23,"ME",0.0541
2022-12-24,"ME",0.0541
2022-12-25,"ME",0.0541
2022-12-26,"ME",0.0541
2022-12-27,"ME",0.0541
2022-12-28,"ME",0.0541
2022-12-29,"ME",0.0541
2022-12-30,"ME",0.0541
2022-12-31,"ME",0.0541
2022-01-01,"MD",0.6066
2022-01-02,"MD",0.613
2022-01-03,"MD",0.6188
2022-01-04,"MD",0.6252
2022-01-05,"MD",0.6323
2022-01-06,"MD",0.6402
2022-01-07,"MD",0.6475
2022-01-08,"MD",0.6542
2022-01-09,"MD",0.6586
2022-01-10,"MD",0.6618
2022-01-11,"MD",0.665
2022-01-12,"MD",0.6673
2022-01-13,"MD",0.6691
2022-01-14,"MD",0.6706
2022-01-15,"MD",0.6711
2022-01-16,"MD",0.6708
2022-01-17,"MD",0.6686
2022-01-18,"MD",0.6659
2022-01-19,"MD",0.6632
2022-01-20,"MD",0.6612
2022-01-21,"MD",0.6591
2022-01-22,"MD",0.6562
2022-01-23,"MD",0.6534
2022-01-24,"MD",0.6516
2022-01-25,"MD",0.6494
2022-01-26,"MD",0.6483
2022-01-27,"MD",0.6465
2022-01-28,"MD",0.6455
2022-01-29,"MD",0.6439
2022-01-30,"MD",0.6421
2022-01-31,"MD",0.6401
2022-02-01,"MD",0.6378
2022-02-02,"MD",0.6346
2022-02-03,"MD",0.6301
2022-02-04,"MD",0.6238
2022-02-05,"MD",0.6182
2022-02-06,"MD",0.6117
2022-02-07,"MD",0.6055
2022-02-08,"MD",0.5992
2022-02-09,"MD",0.5936
2022-02-10,"MD",0.588
2022-02-11,"MD",0.5821
2022-02-12,"MD",0.5763
2022-02-13,"MD",0.5719
2022-02-14,"MD",0.5685
2022-02-15,"MD",0.566
2022-02-16,"MD",0.5625
2022-02-17,"MD",0.5585
2022-02-18,"MD",0.5544
2022-02-19,"MD",0.5495
2022-02-20,"MD",0.5439
2022-02-21,"MD",0.537
2022-02-22,"MD",0.53
2022-02-23,"MD",0.5227
2022-02-24,"MD",0.5146
2022-02-25,"MD",0.5048
2022-02-26,"MD",0.494
2022-02-27,"MD",0.4829
2022-02-28,"MD",0.4724
2022-03-01,"MD",0.461
2022-03-02,"MD",0.4505
2022-03-03,"MD",0.4402
2022-03-04,"MD",0.4316
2022-03-05,"MD",0.4226
2022-03-06,"MD",0.4141
2022-03-07,"MD",0.4057
2022-03-08,"MD",0.3999
2022-03-09,"MD",0.3947
2022-03-10,"MD",0.3899
2022-03-11,"MD",0.3845
2022-03-12,"MD",0.3801
2022-03-13,"MD",0.3751
2022-03-14,"MD",0.3705
2022-03-15,"MD",0.3653
2022-03-16,"MD",0.3609
2022-03-17,"MD",0.3558
2022-03-18,"MD",0.351
2022-03-19,"MD",0.3449
2022-03-20,"MD",0.3401
2022-03-21,"MD",0.3359
2022-03-22,"MD",0.3323
2022-03-23,"MD",0.3292
2022-03-24,"MD",0.3268
2022-03-25,"MD",0.3235
2022-03-26,"MD",0.3204
2022-03-27,"MD",0.3176
2022-03-28,"MD",0.316
2022-03-29,"MD",0.3147
2022-03-30,"MD",0.3135
2022-03-31,"MD",0.3107
2022-04-01,"MD",0.3082
2022-04-02,"MD",0.3055
2022-04-03,"MD",0.3031
2022-04-04,"MD",0.3004
2022-04-05,"MD",0.2995
2022-04-06,"MD",0.2986
2022-04-07,"MD",0.2973
2022-04-08,"MD",0.2948
2022-04-09,"MD",0.2924
2022-04-10,"MD",0.2903
2022-04-11,"MD",0.2896
2022-04-12,"MD",0.2891
2022-04-13,"MD",0.2893
2022-04-14,"MD",0.2887
2022-04-15,"MD",0.2889
2022-04-16,"MD",0.2884
2022-04-17,"MD",0.2883
2022-04-18,"MD",0.2888
2022-04-19,"MD",0.2909
2022-04-20,"MD",0.2932
2022-04-21,"MD",0.2952
2022-04-22,"MD",0.2965
2022-04-23,"MD",0.2966
2022-04-24,"MD",0.2966
2022-04-25,"MD",0.2971
2022-04-26,"MD",0.2964
2022-04-27,"MD",0.2957
2022-04-28,"MD",0.2941
2022-04-29,"MD",0.2917
2022-04-30,"MD",0.2874
2022-05-01,"MD",0.2831
2022-05-02,"MD",0.2792
2022-05-03,"MD",0.2751
2022-05-04,"MD",0.2729
2022-05-05,"MD",0.2707
2022-05-06,"MD",0.2684
2022-05-07,"MD",0.2663
2022-05-08,"MD",0.2642
2022-05-09,"MD",0.2637
2022-05-10,"MD",0.2644
2022-05-11,"MD",0.2663
2022-05-12,"MD",0.2684
2022-05-13,"MD",0.2712
2022-05-14,"MD",0.2743
2022-05-15,"MD",0.2761
2022-05-16,"MD",0.2775
2022-05-17,"MD",0.2791
2022-05-18,"MD",0.2821
2022-05-19,"MD",0.2851
2022-05-20,"MD",0.2864
2022-05-21,"MD",0.2863
2022-05-22,"MD",0.2859
2022-05-23,"MD",0.2855
2022-05-24,"MD",0.2839
2022-05-25,"MD",0.2827
2022-05-26,"MD",0.2813
2022-05-27,"MD",0.2803
2022-05-28,"MD",0.2795
2022-05-29,"MD",0.2768
2022-05-30,"MD",0.2743
2022-05-31,"MD",0.273
2022-06-01,"MD",0.2716
2022-06-02,"MD",0.2699
2022-06-03,"MD",0.2676
2022-06-04,"MD",0.2656
2022-06-05,"MD",0.2633
2022-06-06,"MD",0.2616
2022-06-07,"MD",0.2594
2022-06-08,"MD",0.2573
2022-06-09,"MD",0.2562
2022-06-10,"MD",0.2548
2022-06-11,"MD",0.2526
2022-06-12,"MD",0.2515
2022-06-13,"MD",0.2509
2022-06-14,"MD",0.2509
2022-06-15,"MD",0.2513
2022-06-16,"MD",0.2513
2022-06-17,"MD",0.2516
2022-06-18,"MD",0.2519
2022-06-19,"MD",0.2518
2022-06-20,"MD",0.2517
2022-06-21,"MD",0.2518
2022-06-22,"MD",0.2526
2022-06-23,"MD",0.2531
2022-06-24,"MD",0.2535
2022-06-25,"MD",0.2507
2022-06-26,"MD",0.2478
2022-06-27,"MD",0.245
2022-06-28,"MD",0.2421
2022-06-29,"MD",0.2393
2022-06-30,"MD",0.2364
2022-07-01,"MD",0.2336
2022-07-02,"MD",0.2308
2022-07-03,"MD",0.2279
2022-07-04,"MD",0.2251
2022-07-05,"MD",0.2222
2022-07-06,"MD",0.2194
2022-07-07,"MD",0.2165
2022-07-08,"MD",0.2137
2022-07-09,"MD",0.2108
2022-07-10,"MD",0.208
2022-07-11,"MD",0.2051
2022-07-12,"MD",0.2023
2022-07-13,"MD",0.1994
2022-07-14,"MD",0.1966
2022-07-15,"MD",0.1938
2022-07-16,"MD",0.1909
2022-07-17,"MD",0.1881
2022-07-18,"MD",0.1852
2022-07-19,"MD",0.1824
2022-07-20,"MD",0.1795
2022-07-21,"MD",0.1767
2022-07-22,"MD",0.1738
2022-07-23,"MD",0.171
2022-07-24,"MD",0.1681
2022-07-25,"MD",0.1653
2022-07-26,"MD",0.1624
2022-07-27,"MD",0.1596
2022-07-28,"MD",0.1568
2022-07-29,"MD",0.1539
2022-07-30,"MD",0.1511
2022-07-31,"MD",0.1482
2022-08-01,"MD",0.1454
2022-08-02,"MD",0.1425
2022-08-03,"MD",0.1397
2022-08-04,"MD",0.1368
2022-08-05,"MD",0.134
2022-08-06,"MD",0.1311
2022-08-07,"MD",0.1283
2022-08-08,"MD",0.1254
2022-08-09,"MD",0.1254
2022-08-10,"MD",0.1254
2022-08-11,"MD",0.1254
2022-08-12,"MD",0.1254
2022-08-13,"MD",0.1254
2022-08-14,"MD",0.1254
2022-08-15,"MD",0.1254
2022-08-16,"MD",0.1254
2022-08-17,"MD",0.1254
2022-08-18,"MD",0.1254
2022-08-19,"MD",0.1254
2022-08-20,"MD",0.1254
2022-08-21,"MD",0.1254
2022-08-22,"MD",0.1254
2022-08-23,"MD",0.1254
2022-08-24,"MD",0.1254
2022-08-25,"MD",0.1254
2022-08-26,"MD",0.1254
2022-08-27,"MD",0.1254
2022-08-28,"MD",0.1254
2022-08-29,"MD",0.1254
2022-08-30,"MD",0.1254
2022-08-31,"MD",0.1254
2022-09-01,"MD",0.1254
2022-09-02,"MD",0.1254
2022-09-03,"MD",0.1254
2022-09-04,"MD",0.1254
2022-09-05,"MD",0.1254
2022-09-06,"MD",0.1254
2022-09-07,"MD",0.1254
2022-09-08,"MD",0.1254
2022-09-09,"MD",0.1254
2022-09-10,"MD",0.1254
2022-09-11,"MD",0.1254
2022-09-12,"MD",0.1254
2022-09-13,"MD",0.1254
2022-09-14,"MD",0.1254
2022-09-15,"MD",0.1254
2022-09-16,"MD",0.1254
2022-09-17,"MD",0.1254
2022-09-18,"MD",0.1254
2022-09-19,"MD",0.1254
2022-09-20,"MD",0.1254
2022-09-21,"MD",0.1254
2022-09-22,"MD",0.1254
2022-09-23,"MD",0.1254
2022-09-24,"MD",0.1254
2022-09-25,"MD",0.1254
2022-09-26,"MD",0.1254
2022-09-27,"MD",0.1254
2022-09-28,"MD",0.1254
2022-09-29,"MD",0.1254
2022-09-30,"MD",0.1254
2022-10-01,"MD",0.1254
2022-10-02,"MD",0.1254
2022-10-03,"MD",0.1254
2022-10-04,"MD",0.1254
2022-10-05,"MD",0.1254
2022-10-06,"MD",0.1254
2022-10-07,"MD",0.1254
2022-10-08,"MD",0.1254
2022-10-09,"MD",0.1254
2022-10-10,"MD",0.1254
2022-10-11,"MD",0.1254
2022-10-12,"MD",0.1254
2022-10-13,"MD",0.1254
2022-10-14,"MD",0.1254
2022-10-15,"MD",0.1254
2022-10-16,"MD",0.1254
2022-10-17,"MD",0.1254
2022-10-18,"MD",0.1254
2022-10-19,"MD",0.1254
2022-10-20,"MD",0.1254
2022-10-21,"MD",0.1254
2022-10-22,"MD",0.1254
2022-10-23,"MD",0.1254
2022-10-24,"MD",0.1254
2022-10-25,"MD",0.1254
2022-10-26,"MD",0.1254
2022-10-27,"MD",0.1254
2022-10-28,"MD",0.1254
2022-10-29,"MD",0.1254
2022-10-30,"MD",0.1254
2022-10-31,"MD",0.1254
2022-11-01,"MD",0.1254
2022-11-02,"MD",0.1254
2022-11-03,"MD",0.1254
2022-11-04,"MD",0.1254
2022-11-05,"MD",0.1254
2022-11-06,"MD",0.1254
2022-11-07,"MD",0.1254
2022-11-08,"MD",0.1254
2022-11-09,"MD",0.1254
2022-11-10,"MD",0.1254
2022-11-11,"MD",0.1254
2022-11-12,"MD",0.1254
2022-11-13,"MD",0.1254
2022-11-14,"MD",0.1254
2022-11-15,"MD",0.1254
2022-11-16,"MD",0.1254
2022-11-17,"MD",0.1254
2022-11-18,"MD",0.1254
2022-11-19,"MD",0.1254
2022-11-20,"MD",0.1254
2022-11-21,"MD",0.1254
2022-11-22,"MD",0.1254
2022-11-23,"MD",0.1254
2022-11-24,"MD",0.1254
2022-11-25,"MD",0.1254
2022-11-26,"MD",0.1254
2022-11-27,"MD",0.1254
2022-11-28,"MD",0.1254
2022-11-29,"MD",0.1254
2022-11-30,"MD",0.1254
2022-12-01,"MD",0.1254
2022-12-02,"MD",0.1254
2022-12-03,"MD",0.1254
2022-12-04,"MD",0.1254
2022-12-05,"MD",0.1254
2022-12-06,"MD",0.1254
2022-12-07,"MD",0.1254
2022-12-08,"MD",0.1254
2022-12-09,"MD",0.1254
2022-12-10,"MD",0.1254
2022-12-11,"MD",0.1254
2022-12-12,"MD",0.1254
2022-12-13,"MD",0.1254
2022-12-14,"MD",0.1254
2022-12-15,"MD",0.1254
2022-12-16,"MD",0.1254
2022-12-17,"MD",0.1254
2022-12-18,"MD",0.1254
2022-12-19,"MD",0.1254
2022-12-20,"MD",0.1254
2022-12-21,"MD",0.1254
2022-12-22,"MD",0.1254
2022-12-23,"MD",0.1254
2022-12-24,"MD",0.1254
2022-12-25,"MD",0.1254
2022-12-26,"MD",0.1254
2022-12-27,"MD",0.1254
2022-12-28,"MD",0.1254
2022-12-29,"MD",0.1254
2022-12-30,"MD",0.1254
2022-12-31,"MD",0.1254
2022-01-01,"MA",0.5319
2022-01-02,"MA",0.5392
2022-01-03,"MA",0.5472
2022-01-04,"MA",0.556
2022-01-05,"MA",0.565
2022-01-06,"MA",0.5733
2022-01-07,"MA",0.582
2022-01-08,"MA",0.5901
2022-01-09,"MA",0.5976
2022-01-10,"MA",0.6035
2022-01-11,"MA",0.6091
2022-01-12,"MA",0.6135
2022-01-13,"MA",0.6171
2022-01-14,"MA",0.6189
2022-01-15,"MA",0.6199
2022-01-16,"MA",0.6201
2022-01-17,"MA",0.6205
2022-01-18,"MA",0.6199
2022-01-19,"MA",0.6192
2022-01-20,"MA",0.6182
2022-01-21,"MA",0.6177
2022-01-22,"MA",0.6174
2022-01-23,"MA",0.6174
2022-01-24,"MA",0.6176
2022-01-25,"MA",0.6177
2022-01-26,"MA",0.6167
2022-01-27,"MA",0.6154
2022-01-28,"MA",0.6131
2022-01-29,"MA",0.6116
2022-01-30,"MA",0.6091
2022-01-31,"MA",0.6055
2022-02-01,"MA",0.6008
2022-02-02,"MA",0.5952
2022-02-03,"MA",0.5898
2022-02-04,"MA",0.5828
2022-02-05,"MA",0.5749
2022-02-06,"MA",0.5683
2022-02-07,"MA",0.5613
2022-02-08,"MA",0.5543
2022-02-09,"MA",0.5455
2022-02-10,"MA",0.5368
2022-02-11,"MA",0.5287
2022-02-12,"MA",0.5206
2022-02-13,"MA",0.5127
2022-02-14,"MA",0.5037
2022-02-15,"MA",0.4962
2022-02-16,"MA",0.4894
2022-02-17,"MA",0.4822
2022-02-18,"MA",0.4749
2022-02-19,"MA",0.468
2022-02-20,"MA",0.462
2022-02-21,"MA",0.4565
2022-02-22,"MA",0.4509
2022-02-23,"MA",0.4453
2022-02-24,"MA",0.4395
2022-02-25,"MA",0.4336
2022-02-26,"MA",0.4264
2022-02-27,"MA",0.4192
2022-02-28,"MA",0.4114
2022-03-01,"MA",0.4041
2022-03-02,"MA",0.396
2022-03-03,"MA",0.3875
2022-03-04,"MA",0.3775
2022-03-05,"MA",0.3671
2022-03-06,"MA",0.3566
2022-03-07,"MA",0.3463
2022-03-08,"MA",0.3366
2022-03-09,"MA",0.328
2022-03-10,"MA",0.3187
2022-03-11,"MA",0.3103
2022-03-12,"MA",0.3021
2022-03-13,"MA",0.2945
2022-03-14,"MA",0.2875
2022-03-15,"MA",0.2827
2022-03-16,"MA",0.2786
2022-03-17,"MA",0.2746
2022-03-18,"MA",0.2711
2022-03-19,"MA",0.2678
2022-03-20,"MA",0.2649
2022-03-21,"MA",0.263
2022-03-22,"MA",0.2604
2022-03-23,"MA",0.2576
2022-03-24,"MA",0.2553
2022-03-25,"MA",0.2526
2022-03-26,"MA",0.2487
2022-03-27,"MA",0.2451
2022-03-28,"MA",0.2423
2022-03-29,"MA",0.2399
2022-03-30,"MA",0.237
2022-03-31,"MA",0.2338
2022-04-01,"MA",0.2305
2022-04-02,"MA",0.2284
2022-04-03,"MA",0.227
2022-04-04,"MA",0.2252
2022-04-05,"MA",0.2239
2022-04-06,"MA",0.2234
2022-04-07,"MA",0.2227
2022-04-08,"MA",0.2215
2022-04-09,"MA",0.2201
2022-04-10,"MA",0.2197
2022-04-11,"MA",0.2193
2022-04-12,"MA",0.2195
2022-04-13,"MA",0.2192
2022-04-14,"MA",0.2185
2022-04-15,"MA",0.2179
2022-04-16,"MA",0.2176
2022-04-17,"MA",0.2175
2022-04-18,"MA",0.2178
2022-04-19,"MA",0.2183
2022-04-20,"MA",0.2194
2022-04-21,"MA",0.2191
2022-04-22,"MA",0.2191
2022-04-23,"MA",0.2186
2022-04-24,"MA",0.2181
2022-04-25,"MA",0.2182
2022-04-26,"MA",0.2186
2022-04-27,"MA",0.218
2022-04-28,"MA",0.217
2022-04-29,"MA",0.2161
2022-04-30,"MA",0.2151
2022-05-01,"MA",0.2133
2022-05-02,"MA",0.2127
2022-05-03,"MA",0.2125
2022-05-04,"MA",0.2119
2022-05-05,"MA",0.2113
2022-05-06,"MA",0.21
2022-05-07,"MA",0.2091
2022-05-08,"MA",0.2093
2022-05-09,"MA",0.2093
2022-05-10,"MA",0.2091
2022-05-11,"MA",0.2088
2022-05-12,"MA",0.2091
2022-05-13,"MA",0.2094
2022-05-14,"MA",0.209
2022-05-15,"MA",0.2091
2022-05-16,"MA",0.2094
2022-05-17,"MA",0.21
2022-05-18,"MA",0.2098
2022-05-19,"MA",0.2094
2022-05-20,"MA",0.2092
2022-05-21,"MA",0.2091
2022-05-22,"MA",0.2086
2022-05-23,"MA",0.2077
2022-05-24,"MA",0.2063
2022-05-25,"MA",0.2051
2022-05-26,"MA",0.2034
2022-05-27,"MA",0.2004
2022-05-28,"MA",0.1974
2022-05-29,"MA",0.1943
2022-05-30,"MA",0.1907
2022-05-31,"MA",0.1874
2022-06-01,"MA",0.1841
2022-06-02,"MA",0.1817
2022-06-03,"MA",0.1792
2022-06-04,"MA",0.1764
2022-06-05,"MA",0.1734
2022-06-06,"MA",0.1709
2022-06-07,"MA",0.1705
2022-06-08,"MA",0.1698
2022-06-09,"MA",0.1692
2022-06-10,"MA",0.1687
2022-06-11,"MA",0.1679
2022-06-12,"MA",0.167
2022-06-13,"MA",0.165
2022-06-14,"MA",0.1631
2022-06-15,"MA",0.1617
2022-06-16,"MA",0.1609
2022-06-17,"MA",0.16
2022-06-18,"MA",0.1576
2022-06-19,"MA",0.1555
2022-06-20,"MA",0.1545
2022-06-21,"MA",0.1535
2022-06-22,"MA",0.1523
2022-06-23,"MA",0.1512
2022-06-24,"MA",0.1503
2022-06-25,"MA",0.1486
2022-06-26,"MA",0.147
2022-06-27,"MA",0.1453
2022-06-28,"MA",0.1436
2022-06-29,"MA",0.142
2022-06-30,"MA",0.1403
2022-07-01,"MA",0.1386
2022-07-02,"MA",0.1369
2022-07-03,"MA",0.1353
2022-07-04,"MA",0.1336
2022-07-05,"MA",0.1319
2022-07-06,"MA",0.1303
2022-07-07,"MA",0.1286
2022-07-08,"MA",0.1269
2022-07-09,"MA",0.1253
2022-07-10,"MA",0.1236
2022-07-11,"MA",0.1219
2022-07-12,"MA",0.1202
2022-07-13,"MA",0.1186
2022-07-14,"MA",0.1169
2022-07-15,"MA",0.1152
2022-07-16,"MA",0.1136
2022-07-17,"MA",0.1119
2022-07-18,"MA",0.1102
2022-07-19,"MA",0.1086
2022-07-20,"MA",0.1069
2022-07-21,"MA",0.1052
2022-07-22,"MA",0.1035
2022-07-23,"MA",0.1019
2022-07-24,"MA",0.1002
2022-07-25,"MA",0.0985
2022-07-26,"MA",0.0969
2022-07-27,"MA",0.0952
2022-07-28,"MA",0.0935
2022-07-29,"MA",0.0919
2022-07-30,"MA",0.0902
2022-07-31,"MA",0.0885
2022-08-01,"MA",0.0868
2022-08-02,"MA",0.0852
2022-08-03,"MA",0.0835
2022-08-04,"MA",0.0818
2022-08-05,"MA",0.0802
2022-08-06,"MA",0.0785
2022-08-07,"MA",0.0768
2022-08-08,"MA",0.0752
2022-08-09,"MA",0.0752
2022-08-10,"MA",0.0752
2022-08-11,"MA",0.0752
2022-08-12,"MA",0.0752
2022-08-13,"MA",0.0752
2022-08-14,"MA",0.0752
2022-08-15,"MA",0.0752
2022-08-16,"MA",0.0752
2022-08-17,"MA",0.0752
2022-08-18,"MA",0.0752
2022-08-19,"MA",0.0752
2022-08-20,"MA",0.0752
2022-08-21,"MA",0.0752
2022-08-22,"MA",0.0752
2022-08-23,"MA",0.0752
2022-08-24,"MA",0.0752
